document_id,chunk_id,entity_type,entity_id,text,language,embed,city,region,category,latitude,longitude,rating,rating_scale,rating_norm,price_sar,source,source_id,source_url,data_period,snapshot_date,retrieved_at,is_live
entertainment_00227,,entertainment,entertainment_00227,سفوري لاند | Safforiland — Amusement center in Riyadh. Rated 3.8/5.,mixed,True,Riyadh,Riyadh,Amusement center,,,3.8,5.0,0.76,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00228,,entertainment,entertainment_00228,Escape the Room — Escape room center in Al Khobar. Rated 4.8/5.,en,True,Al Khobar,Eastern Province,Escape room center,,,4.8,5.0,0.96,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00229,,entertainment,entertainment_00229,Raghba observation tower — Tourist attraction in Rughabah. Rated 4.6/5.,en,True,Rughabah,,Tourist attraction,,,4.6,5.0,0.9199999999999999,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00230,,entertainment,entertainment_00230,Al Haeer Park Khamsa Khamsa — Tourist attraction in Riyadh. Rated 3.8/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,3.8,5.0,0.76,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00231,,entertainment,entertainment_00231,Sparky's | سباركيز — Amusement center in Riyadh. Rated 4.0/5.,mixed,True,Riyadh,Riyadh,Amusement center,,,4.0,5.0,0.8,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00232,,entertainment,entertainment_00232,Al-Bujairi Heritage Park — National park in Riyadh. Rated 4.4/5.,en,True,Riyadh,Riyadh,National park,,,4.4,5.0,0.8800000000000001,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00233,,entertainment,entertainment_00233,Red Sand Dunes — Tourist attraction in Riyadh. Rated 4.5/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,4.5,5.0,0.9,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00234,,entertainment,entertainment_00234,Park near Museum — Park in Riyadh. Rated 4.1/5.,en,True,Riyadh,Riyadh,Park,,,4.1,5.0,0.82,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00235,,entertainment,entertainment_00235,Edge of the World — Tourist attraction Rated 4.6/5.,en,True,,,Tourist attraction,,,4.6,5.0,0.9199999999999999,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00236,,entertainment,entertainment_00236,Last Hour Escape Room — Escape room center in Riyadh. Rated 4.9/5.,en,True,Riyadh,Riyadh,Escape room center,,,4.9,5.0,0.9800000000000001,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00237,,entertainment,entertainment_00237,سفوري لاند | Safforiland — Amusement center in Riyadh. Rated 3.8/5.,mixed,True,Riyadh,Riyadh,Amusement center,,,3.8,5.0,0.76,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00238,,entertainment,entertainment_00238,Escape the Room — Escape room center in Al Khobar. Rated 4.8/5.,en,True,Al Khobar,Eastern Province,Escape room center,,,4.8,5.0,0.96,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00239,,entertainment,entertainment_00239,Raghba observation tower — Tourist attraction in Rughabah. Rated 4.6/5.,en,True,Rughabah,,Tourist attraction,,,4.6,5.0,0.9199999999999999,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00240,,entertainment,entertainment_00240,Al Haeer Park Khamsa Khamsa — Tourist attraction in Riyadh. Rated 3.8/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,3.8,5.0,0.76,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00241,,entertainment,entertainment_00241,Xtreme Play اكستريم بلاي — Amusement center in Jeddah. Rated 4.1/5.,mixed,True,Jeddah,Makkah,Amusement center,,,4.1,5.0,0.82,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00242,,entertainment,entertainment_00242,Al Muruj Park — Tourist attraction in Riyadh. Rated 3.9/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,3.9,5.0,0.78,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00243,,entertainment,entertainment_00243,Sparky's | سباركيز — Amusement center in Dammam. Rated 3.8/5.,mixed,True,Dammam,Eastern Province,Amusement center,,,3.8,5.0,0.76,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00244,,entertainment,entertainment_00244,The Escape Hotel — Escape room center in Jeddah. Rated 4.7/5.,en,True,Jeddah,Makkah,Escape room center,,,4.7,5.0,0.9400000000000001,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00245,,entertainment,entertainment_00245,The sky bridge of the kingdom center — Tourist attraction in Riyadh. Rated 4.5/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,4.5,5.0,0.9,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00246,,entertainment,entertainment_00246,Isteraha Al Faris — Community garden in Riyadh. Rated 4.4/5.,en,True,Riyadh,Riyadh,Community garden,,,4.4,5.0,0.8800000000000001,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00247,,entertainment,entertainment_00247,Riyadh Season — Tourist attraction in Riyadh. Rated 4.5/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,4.5,5.0,0.9,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00248,,entertainment,entertainment_00248,Heritage Village — Tourist attraction in Shaqra. Rated 4.5/5.,en,True,Shaqra,Riyadh,Tourist attraction,,,4.5,5.0,0.9,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00249,,entertainment,entertainment_00249,Corniche Island — Tourist attraction in Al Khobar. Rated 4.7/5.,en,True,Al Khobar,Eastern Province,Tourist attraction,,,4.7,5.0,0.9400000000000001,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00250,,entertainment,entertainment_00250,Real Edge of the World — Tourist attraction in العويند. Rated 4.6/5.,mixed,True,العويند,,Tourist attraction,,,4.6,5.0,0.9199999999999999,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00251,,entertainment,entertainment_00251,Little Red Sand — Tourist attraction in Riyadh. Rated 4.3/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,4.3,5.0,0.86,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00252,,entertainment,entertainment_00252,Valley of Life — Tourist attraction in Riyadh. Rated 4.0/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,4.0,5.0,0.8,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00253,,entertainment,entertainment_00253,The Escape Hotel — Escape room center in Jeddah. Rated 4.7/5.,en,True,Jeddah,Makkah,Escape room center,,,4.7,5.0,0.9400000000000001,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00254,,entertainment,entertainment_00254,The sky bridge of the kingdom center — Tourist attraction in Riyadh. Rated 4.5/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,4.5,5.0,0.9,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00255,,entertainment,entertainment_00255,Isteraha Al Faris — Community garden in Riyadh. Rated 4.4/5.,en,True,Riyadh,Riyadh,Community garden,,,4.4,5.0,0.8800000000000001,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00256,,entertainment,entertainment_00256,Riyadh Season — Tourist attraction in Riyadh. Rated 4.5/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,4.5,5.0,0.9,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00257,,entertainment,entertainment_00257,Heritage Village — Tourist attraction in Shaqra. Rated 4.5/5.,en,True,Shaqra,Riyadh,Tourist attraction,,,4.5,5.0,0.9,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00258,,entertainment,entertainment_00258,Corniche Island — Tourist attraction in Al Khobar. Rated 4.7/5.,en,True,Al Khobar,Eastern Province,Tourist attraction,,,4.7,5.0,0.9400000000000001,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00259,,entertainment,entertainment_00259,Alsafat Square — Tourist attraction in Riyadh. Rated 4.4/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,4.4,5.0,0.8800000000000001,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00260,,entertainment,entertainment_00260,Saffori Land — Amusement center in Riyadh. Rated 4.0/5.,en,True,Riyadh,Riyadh,Amusement center,,,4.0,5.0,0.8,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00261,,entertainment,entertainment_00261,Market DQ — Tourist attraction in Riyadh. Rated 2.5/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,2.5,5.0,0.5,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00262,,entertainment,entertainment_00262,عين العباس — Tourist attraction Rated 3.7/5.,mixed,True,,,Tourist attraction,,,3.7,5.0,0.74,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00263,,entertainment,entertainment_00263,ALNakheel Park — Tourist attraction in Riyadh. Rated 4.0/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,4.0,5.0,0.8,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00264,,entertainment,entertainment_00264,Magic Planet Riyadh Park - ماجيك بلانيت الرياض بارك — Amusement center in Riyadh. Rated 3.7/5.,mixed,True,Riyadh,Riyadh,Amusement center,,,3.7,5.0,0.74,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00265,,entertainment,entertainment_00265,Zero Latency | زيرو ليتنسي — Amusement center in Riyadh. Rated 3.9/5.,mixed,True,Riyadh,Riyadh,Amusement center,,,3.9,5.0,0.78,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00266,,entertainment,entertainment_00266,Fanta Park — Amusement center in Riyadh. Rated 4.1/5.,en,True,Riyadh,Riyadh,Amusement center,,,4.1,5.0,0.82,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00267,,entertainment,entertainment_00267,Jabal Baloum — Tourist attraction in Riyadh. Rated 4.3/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,4.3,5.0,0.86,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00268,,entertainment,entertainment_00268,Escape Room — Escape room center in Riyadh. Rated 4.5/5.,en,True,Riyadh,Riyadh,Escape room center,,,4.5,5.0,0.9,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00269,,entertainment,entertainment_00269,Xtreme Play اكستريم بلاي — Amusement center in Jeddah. Rated 4.1/5.,mixed,True,Jeddah,Makkah,Amusement center,,,4.1,5.0,0.82,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00270,,entertainment,entertainment_00270,Al Muruj Park — Tourist attraction in Riyadh. Rated 3.9/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,3.9,5.0,0.78,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00271,,entertainment,entertainment_00271,Sparky's | سباركيز — Amusement center in Dammam. Rated 3.8/5.,mixed,True,Dammam,Eastern Province,Amusement center,,,3.8,5.0,0.76,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00272,,entertainment,entertainment_00272,The Escape Hotel — Tourist attraction Rated 4.7/5.,en,True,,,Tourist attraction,,,4.7,5.0,0.9400000000000001,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00273,,entertainment,entertainment_00273,ALNakheel Park — Tourist attraction in Riyadh. Rated 4.0/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,4.0,5.0,0.8,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00274,,entertainment,entertainment_00274,Magic Planet Riyadh Park - ماجيك بلانيت الرياض بارك — Amusement center in Riyadh. Rated 3.7/5.,mixed,True,Riyadh,Riyadh,Amusement center,,,3.7,5.0,0.74,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00275,,entertainment,entertainment_00275,Zero Latency | زيرو ليتنسي — Amusement center in Riyadh. Rated 3.9/5.,mixed,True,Riyadh,Riyadh,Amusement center,,,3.9,5.0,0.78,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00276,,entertainment,entertainment_00276,Fanta Park — Amusement center in Riyadh. Rated 4.1/5.,en,True,Riyadh,Riyadh,Amusement center,,,4.1,5.0,0.82,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00277,,entertainment,entertainment_00277,Jabal Baloum — Tourist attraction in Riyadh. Rated 4.3/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,4.3,5.0,0.86,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00278,,entertainment,entertainment_00278,Escape Room — Escape room center in Riyadh. Rated 4.5/5.,en,True,Riyadh,Riyadh,Escape room center,,,4.5,5.0,0.9,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00279,,entertainment,entertainment_00279,Manakh King Abdulaziz Park — Tourist attraction in Riyadh. Rated 3.8/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,3.8,5.0,0.76,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00280,,entertainment,entertainment_00280,Al Fazari Courtyard — Garden in Riyadh. Rated 4.0/5.,en,True,Riyadh,Riyadh,Garden,,,4.0,5.0,0.8,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00281,,entertainment,entertainment_00281,Al-Hayer Park Lake — Park in Riyadh. Rated 4.5/5.,en,True,Riyadh,Riyadh,Park,,,4.5,5.0,0.9,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00282,,entertainment,entertainment_00282,Mount Uraidh Hidden Spring — Tourist attraction in Riyadh. Rated 3.0/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,3.0,5.0,0.6,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00283,,entertainment,entertainment_00283,Sky Zone — Amusement center in Riyadh. Rated 4.0/5.,en,True,Riyadh,Riyadh,Amusement center,,,4.0,5.0,0.8,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00284,,entertainment,entertainment_00284,ALHOKAIR TIME | الحكير تايم — Amusement center in Madinah. Rated 3.8/5.,mixed,True,Madinah,Madinah,Amusement center,,,3.8,5.0,0.76,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00285,,entertainment,entertainment_00285,Tuwaiq Garden — Tourist attraction in Riyadh. Rated 4.4/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,4.4,5.0,0.8800000000000001,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00286,,entertainment,entertainment_00286,Sparky's | سباركيز — Amusement center in Buraydah. Rated 3.4/5.,mixed,True,Buraydah,Qassim,Amusement center,,,3.4,5.0,0.6799999999999999,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00287,,entertainment,entertainment_00287,I Love Riyadh Sign — Tourist attraction in Riyadh. Rated 4.5/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,4.5,5.0,0.9,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00288,,entertainment,entertainment_00288,Sparky's — Children's amusement center in الظهرانDhahran. Rated 3.8/5.,mixed,True,الظهرانDhahran,,Children's amusement center,,,3.8,5.0,0.76,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00289,,entertainment,entertainment_00289,Alsafat Square — Tourist attraction in Riyadh. Rated 4.4/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,4.4,5.0,0.8800000000000001,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00290,,entertainment,entertainment_00290,Saffori Land — Amusement center in Riyadh. Rated 4.0/5.,en,True,Riyadh,Riyadh,Amusement center,,,4.0,5.0,0.8,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00291,,entertainment,entertainment_00291,Market DQ — Tourist attraction in Riyadh. Rated 2.5/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,2.5,5.0,0.5,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00292,,entertainment,entertainment_00292,عين العباس — Tourist attraction in Riyadh. Rated 3.7/5.,mixed,True,Riyadh,Riyadh,Tourist attraction,,,3.7,5.0,0.74,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00293,,entertainment,entertainment_00293,Sky Zone — Amusement center in Riyadh. Rated 4.0/5.,en,True,Riyadh,Riyadh,Amusement center,,,4.0,5.0,0.8,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00294,,entertainment,entertainment_00294,ALHOKAIR TIME | الحكير تايم — Amusement center in Madinah. Rated 3.8/5.,mixed,True,Madinah,Madinah,Amusement center,,,3.8,5.0,0.76,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00295,,entertainment,entertainment_00295,Tuwaiq Garden — Tourist attraction in Riyadh. Rated 4.4/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,4.4,5.0,0.8800000000000001,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00296,,entertainment,entertainment_00296,Sparky's | سباركيز — Amusement center in Buraydah. Rated 3.4/5.,mixed,True,Buraydah,Qassim,Amusement center,,,3.4,5.0,0.6799999999999999,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00297,,entertainment,entertainment_00297,I Love Riyadh Sign — Tourist attraction in Riyadh. Rated 4.5/5.,en,True,Riyadh,Riyadh,Tourist attraction,,,4.5,5.0,0.9,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00298,,entertainment,entertainment_00298,Sparky's — Children's amusement center in الظهرانDhahran. Rated 3.8/5.,mixed,True,الظهرانDhahran,,Children's amusement center,,,3.8,5.0,0.76,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00299,,entertainment,entertainment_00299,Salam Park — Park in Riyadh. Rated 4.3/5.,en,True,Riyadh,Riyadh,Park,,,4.3,5.0,0.86,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00300,,entertainment,entertainment_00300,بركس ابو عسلة — Tourist attraction in السلام العليا. Rated 5.0/5.,mixed,True,السلام العليا,,Tourist attraction,,,5.0,5.0,1.0,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
